Startup_ID,Team_Size,Founder_Experience_Years,Startup_Age_Years,Industry,City,Funding_Goal,Funding_Raised,Funding_Success,Growth_Rate,Revenue
392,20,15,1,FinTech,Delhi,751711,381395,No,Low,500000
393,3,9,1,AI,Bangalore,392227,1951818,Yes,High,5000000
394,17,11,4,E-Commerce,Hyderabad,1237827,1827602,Yes,High,5000000
395,5,0,8,AgriTech,Hyderabad,1260079,1837504,Yes,High,5000000
396,8,15,4,E-Commerce,Hyderabad,1383323,801492,No,Low,500000
397,20,13,1,HealthTech,Delhi,1807780,1408995,No,Low,500000
398,12,15,2,CleanTech,Hyderabad,1371376,1249474,No,Low,500000
399,3,11,9,FinTech,Pune,1872845,1904087,Yes,High,5000000
400,14,10,7,HealthTech,Bangalore,1066427,945980,No,Low,500000
401,10,11,9,CleanTech,Chennai,719908,931543,Yes,High,5000000
402,10,0,5,AgriTech,Mumbai,395678,2306738,Yes,High,5000000
403,10,10,3,EdTech,Pune,489610,26550,No,Low,500000
404,3,1,9,AgriTech,Delhi,84828,397418,Yes,High,5000000
405,20,3,1,HealthTech,Hyderabad,1232427,1952921,Yes,High,5000000
406,11,12,3,CleanTech,Delhi,1061322,98796,No,Low,500000
407,10,11,1,AI,Delhi,1936992,994734,No,Low,500000
408,18,10,1,AgriTech,Chennai,1964892,2167774,Yes,High,5000000
409,4,9,10,AI,Delhi,867201,645213,No,Low,500000
410,16,0,9,AgriTech,Pune,1424668,838601,No,Low,500000
411,14,6,2,CleanTech,Mumbai,398032,2125011,Yes,High,5000000
412,19,0,2,FinTech,Bangalore,1546020,264371,No,Low,500000
413,7,2,9,EdTech,Mumbai,1332007,2479580,Yes,High,5000000
414,7,0,7,HealthTech,Bangalore,1450346,887497,No,Low,500000
415,5,11,1,CleanTech,Delhi,319336,942152,Yes,High,5000000
416,6,1,7,AI,Delhi,1841287,208266,No,Low,500000
417,11,0,3,E-Commerce,Mumbai,429397,2007364,Yes,High,5000000
418,20,13,3,CleanTech,Mumbai,1354391,860255,No,Low,500000
419,7,0,4,FinTech,Delhi,266986,2131922,Yes,High,5000000
420,16,7,3,E-Commerce,Pune,1954341,296520,No,Low,500000
421,19,4,3,CleanTech,Bangalore,1314486,484516,No,Low,500000
422,9,14,1,E-Commerce,Chennai,614209,41562,No,Low,500000
423,8,9,4,AgriTech,Kolkata,358427,1324749,Yes,High,5000000
424,7,0,7,AgriTech,Chennai,636306,785466,Yes,High,5000000
425,9,4,2,FinTech,Kolkata,76373,901065,Yes,High,5000000
426,14,11,3,CleanTech,Mumbai,1840177,644977,No,Low,500000
427,17,14,6,CleanTech,Kolkata,1053144,1845485,Yes,High,5000000
428,4,6,10,E-Commerce,Hyderabad,1096975,1275553,Yes,High,5000000
429,3,1,8,CleanTech,Chennai,1002674,2496340,Yes,High,5000000
430,15,4,1,EdTech,Kolkata,228993,1652896,Yes,High,5000000
431,10,8,7,E-Commerce,Kolkata,1517215,1910780,Yes,High,5000000
432,9,3,6,AI,Chennai,1492904,330116,No,Low,500000
433,3,5,4,FinTech,Pune,160982,1100952,Yes,High,5000000
434,12,14,9,EdTech,Delhi,761772,321224,No,Low,500000
435,18,15,7,AgriTech,Mumbai,1756746,1346069,No,Low,500000
436,4,14,10,HealthTech,Delhi,1336072,726889,No,Low,500000
437,18,10,5,E-Commerce,Pune,1894732,2480893,Yes,High,5000000
438,16,5,5,AI,Hyderabad,370834,693814,Yes,High,5000000
439,6,9,3,FinTech,Hyderabad,206074,517049,Yes,High,5000000
440,17,13,10,AgriTech,Hyderabad,290901,1031851,Yes,High,5000000
441,9,3,2,AgriTech,Pune,1554213,2215273,Yes,High,5000000
442,5,0,7,FinTech,Pune,1440724,966838,No,Low,500000
443,10,11,2,HealthTech,Mumbai,703905,261381,No,Low,500000
444,9,15,7,CleanTech,Pune,1709559,373641,No,Low,500000
445,17,7,7,FinTech,Delhi,88887,2118113,Yes,High,5000000
446,14,13,6,EdTech,Pune,1091259,1944045,Yes,High,5000000
447,12,8,2,FinTech,Mumbai,1902843,1265127,No,Low,500000
448,5,11,3,FinTech,Mumbai,1823270,27924,No,Low,500000
449,9,7,4,EdTech,Chennai,234678,2261878,Yes,High,5000000
450,4,10,1,AgriTech,Hyderabad,815613,2192706,Yes,High,5000000
451,5,2,5,EdTech,Bangalore,1611850,1916424,Yes,High,5000000
452,17,13,6,EdTech,Kolkata,673052,108150,No,Low,500000
453,13,8,6,EdTech,Mumbai,1727921,1942076,Yes,High,5000000
454,2,9,1,E-Commerce,Chennai,1005540,2452034,Yes,High,5000000
455,7,0,7,E-Commerce,Bangalore,51692,187187,Yes,High,5000000
456,20,8,4,CleanTech,Delhi,964976,2024153,Yes,High,5000000
457,3,15,5,HealthTech,Delhi,168164,1905754,Yes,High,5000000
458,4,3,9,E-Commerce,Hyderabad,1074315,2071017,Yes,High,5000000
459,16,10,4,AI,Delhi,473411,1569095,Yes,High,5000000
460,18,0,1,FinTech,Pune,693048,2228052,Yes,High,5000000
461,17,0,7,FinTech,Pune,653799,1932137,Yes,High,5000000
462,6,13,6,AI,Pune,647842,1760930,Yes,High,5000000
463,7,10,6,AI,Delhi,1555286,1168862,No,Low,500000
464,15,6,2,HealthTech,Pune,1404177,1322968,No,Low,500000
465,13,4,5,HealthTech,Hyderabad,133907,700517,Yes,High,5000000
466,16,3,1,EdTech,Kolkata,1181157,789222,No,Low,500000
467,9,12,3,AgriTech,Chennai,1678999,1696159,Yes,High,5000000
468,15,1,7,EdTech,Pune,1683035,1394588,No,Low,500000
469,3,6,6,EdTech,Bangalore,592788,265305,No,Low,500000
470,2,7,3,FinTech,Mumbai,838013,2394325,Yes,High,5000000
471,13,13,6,E-Commerce,Chennai,1970289,1119765,No,Low,500000
472,14,3,9,AgriTech,Bangalore,1802115,564632,No,Low,500000
473,6,8,5,CleanTech,Bangalore,352608,2286216,Yes,High,5000000
474,7,14,8,HealthTech,Mumbai,428198,60410,No,Low,500000
475,11,15,6,CleanTech,Pune,391876,1142314,Yes,High,5000000
476,3,9,6,AgriTech,Hyderabad,1838302,2127322,Yes,High,5000000
477,17,3,9,AI,Bangalore,543242,2351698,Yes,High,5000000
478,6,10,3,E-Commerce,Hyderabad,1354850,888522,No,Low,500000
479,16,15,1,HealthTech,Pune,778787,2443847,Yes,High,5000000
480,16,10,1,CleanTech,Mumbai,518345,823598,Yes,High,5000000
481,14,13,5,CleanTech,Kolkata,817348,82666,No,Low,500000
482,3,3,9,E-Commerce,Chennai,541987,1571849,Yes,High,5000000
483,12,12,7,AI,Kolkata,427224,428832,Yes,High,5000000
484,15,14,5,CleanTech,Bangalore,282153,2328705,Yes,High,5000000
485,5,14,3,E-Commerce,Pune,97781,1449292,Yes,High,5000000
486,8,7,3,EdTech,Kolkata,1751986,1246635,No,Low,500000
487,12,3,7,HealthTech,Hyderabad,418259,2186173,Yes,High,5000000
488,20,6,8,EdTech,Hyderabad,1873404,31370,No,Low,500000
489,19,7,7,EdTech,Hyderabad,567670,852038,Yes,High,5000000
490,17,14,5,E-Commerce,Delhi,177534,971412,Yes,High,5000000
491,9,2,1,EdTech,Pune,187026,1002593,Yes,High,5000000
492,7,15,9,HealthTech,Mumbai,84513,876560,Yes,High,5000000
493,16,6,9,FinTech,Bangalore,1040913,2007743,Yes,High,5000000
494,2,0,2,AgriTech,Kolkata,725111,2131794,Yes,High,5000000
495,12,11,6,AgriTech,Kolkata,429703,1798127,Yes,High,5000000
496,13,6,8,FinTech,Bangalore,597026,1489959,Yes,High,5000000
497,8,0,2,E-Commerce,Pune,1828757,336890,No,Low,500000
498,8,7,4,HealthTech,Mumbai,1493106,528230,No,Low,500000
499,4,5,10,AgriTech,Delhi,1984762,2447247,Yes,High,5000000
500,15,2,7,AgriTech,Kolkata,913169,2013125,Yes,High,5000000
501,11,14,7,EdTech,Pune,837827,1836112,Yes,High,5000000
502,12,3,4,AI,Hyderabad,1329343,560796,No,Low,500000
503,13,0,7,FinTech,Bangalore,889808,847473,No,Low,500000
504,19,10,4,EdTech,Chennai,1530508,477649,No,Low,500000
505,18,6,10,FinTech,Mumbai,59855,269238,Yes,High,5000000
506,15,8,4,HealthTech,Pune,626996,2103690,Yes,High,5000000
507,16,1,10,FinTech,Hyderabad,1130683,2093782,Yes,High,5000000
508,14,13,10,EdTech,Bangalore,1960364,495466,No,Low,500000
509,11,9,8,HealthTech,Hyderabad,71263,107190,Yes,High,5000000
510,2,14,8,E-Commerce,Kolkata,954006,107464,No,Low,500000
511,5,12,1,E-Commerce,Bangalore,1719275,640447,No,Low,500000
512,13,4,1,EdTech,Bangalore,1924720,1700426,No,Low,500000
513,10,7,8,HealthTech,Bangalore,115895,2363142,Yes,High,5000000
514,9,11,2,EdTech,Delhi,1404395,700959,No,Low,500000
515,13,1,2,HealthTech,Kolkata,1640843,2053149,Yes,High,5000000
516,7,5,1,CleanTech,Hyderabad,1307835,1418619,Yes,High,5000000
517,15,15,3,AgriTech,Kolkata,638178,473035,No,Low,500000
518,7,10,6,FinTech,Chennai,1989888,406458,No,Low,500000
519,17,2,10,HealthTech,Bangalore,1803657,859320,No,Low,500000
520,6,4,8,CleanTech,Hyderabad,1949199,687056,No,Low,500000
521,18,5,1,E-Commerce,Bangalore,1836578,417116,No,Low,500000
522,6,11,8,AI,Delhi,1958356,1514289,No,Low,500000
523,16,1,4,HealthTech,Mumbai,1119649,2445152,Yes,High,5000000
524,12,12,8,FinTech,Kolkata,601909,1549391,Yes,High,5000000
525,5,14,5,E-Commerce,Chennai,1066477,71022,No,Low,500000
526,13,3,8,E-Commerce,Chennai,772615,774392,Yes,High,5000000
527,16,13,8,CleanTech,Delhi,1562527,474721,No,Low,500000
528,17,8,10,EdTech,Kolkata,1535276,1446465,No,Low,500000
529,10,15,10,AgriTech,Chennai,1863132,488189,No,Low,500000
530,20,15,9,AgriTech,Chennai,1712123,724202,No,Low,500000
531,9,5,7,AgriTech,Hyderabad,1071460,206000,No,Low,500000
532,17,5,7,FinTech,Kolkata,1286329,1350359,Yes,High,5000000
533,6,6,9,E-Commerce,Hyderabad,653015,1261320,Yes,High,5000000
534,19,9,2,HealthTech,Mumbai,1171861,1970747,Yes,High,5000000
535,11,8,7,FinTech,Chennai,1486814,546491,No,Low,500000
536,9,4,7,AgriTech,Mumbai,1656158,1969183,Yes,High,5000000
537,6,2,9,EdTech,Mumbai,836291,139077,No,Low,500000
538,20,13,7,HealthTech,Mumbai,693790,2145909,Yes,High,5000000
539,20,14,1,AI,Chennai,436825,381361,No,Low,500000
540,13,7,2,E-Commerce,Chennai,368575,388110,Yes,High,5000000
541,15,7,8,E-Commerce,Chennai,702313,1123609,Yes,High,5000000
542,16,5,1,FinTech,Hyderabad,785828,1538857,Yes,High,5000000
543,9,15,4,AgriTech,Chennai,517803,743456,Yes,High,5000000
544,17,3,6,E-Commerce,Mumbai,1004562,761379,No,Low,500000
545,11,7,9,AgriTech,Kolkata,1409149,2204505,Yes,High,5000000
546,15,0,6,E-Commerce,Mumbai,446573,2412421,Yes,High,5000000
547,18,7,3,AgriTech,Hyderabad,1547930,546779,No,Low,500000
548,18,12,7,FinTech,Kolkata,1544028,1758827,Yes,High,5000000
549,19,11,5,AgriTech,Bangalore,1746576,794728,No,Low,500000
550,4,6,3,CleanTech,Hyderabad,417448,56383,No,Low,500000
551,17,3,4,E-Commerce,Bangalore,914730,718492,No,Low,500000
552,11,13,9,CleanTech,Chennai,896088,775984,No,Low,500000
553,17,14,4,E-Commerce,Hyderabad,1377243,2219067,Yes,High,5000000
554,5,2,4,HealthTech,Kolkata,641750,1217820,Yes,High,5000000
555,11,2,5,E-Commerce,Kolkata,1308511,2480302,Yes,High,5000000
556,4,2,5,E-Commerce,Hyderabad,303503,1754275,Yes,High,5000000
557,12,5,6,CleanTech,Delhi,912639,1654698,Yes,High,5000000
558,17,12,4,AgriTech,Hyderabad,1933246,2051399,Yes,High,5000000
559,6,15,3,E-Commerce,Pune,263386,367163,Yes,High,5000000
560,20,3,9,AgriTech,Pune,379090,1823466,Yes,High,5000000
561,2,11,1,AgriTech,Pune,149752,1550256,Yes,High,5000000
562,13,13,5,E-Commerce,Delhi,696123,308677,No,Low,500000
563,19,11,1,E-Commerce,Kolkata,903405,903277,No,Low,500000
564,6,0,7,FinTech,Bangalore,1510618,690104,No,Low,500000
565,8,3,2,AgriTech,Bangalore,1660361,1548130,No,Low,500000
566,14,14,6,FinTech,Delhi,881595,2330646,Yes,High,5000000
567,20,10,2,AI,Pune,1651099,277241,No,Low,500000
568,18,2,4,AI,Chennai,1706260,1208933,No,Low,500000
569,9,6,7,E-Commerce,Bangalore,175115,1518093,Yes,High,5000000
570,17,2,7,HealthTech,Mumbai,1891754,810029,No,Low,500000
571,3,7,1,AgriTech,Hyderabad,1737664,935122,No,Low,500000
572,15,12,8,HealthTech,Pune,1263900,2341244,Yes,High,5000000
573,2,14,8,E-Commerce,Hyderabad,1056844,1270857,Yes,High,5000000
574,19,5,2,E-Commerce,Mumbai,673305,1988550,Yes,High,5000000
575,19,14,2,E-Commerce,Delhi,672572,2354277,Yes,High,5000000
576,2,5,8,EdTech,Hyderabad,1728146,2290295,Yes,High,5000000
577,6,13,3,EdTech,Mumbai,1040130,807381,No,Low,500000
578,14,13,1,HealthTech,Kolkata,664908,1791060,Yes,High,5000000
579,19,5,2,AI,Chennai,733008,1099523,Yes,High,5000000
580,12,8,9,HealthTech,Chennai,798444,1590574,Yes,High,5000000
581,14,15,10,E-Commerce,Kolkata,465443,52474,No,Low,500000
582,12,11,5,EdTech,Pune,847379,380575,No,Low,500000
583,16,15,3,AI,Pune,719379,1764397,Yes,High,5000000
584,7,7,3,E-Commerce,Chennai,1335823,263917,No,Low,500000
585,13,7,8,EdTech,Delhi,1641077,2064307,Yes,High,5000000
586,19,15,9,EdTech,Delhi,936115,205649,No,Low,500000
587,10,7,5,EdTech,Pune,1340902,278845,No,Low,500000
588,19,12,7,AgriTech,Bangalore,1767928,1930515,Yes,High,5000000
589,8,9,7,HealthTech,Delhi,163173,425816,Yes,High,5000000
590,12,8,8,FinTech,Mumbai,1999903,1321371,No,Low,500000
591,16,1,8,HealthTech,Mumbai,59402,2221761,Yes,High,5000000
592,10,2,2,CleanTech,Kolkata,266449,530553,Yes,High,5000000
593,3,0,9,HealthTech,Mumbai,830769,2013925,Yes,High,5000000
594,10,13,1,AI,Bangalore,1292781,667179,No,Low,500000
595,17,13,3,E-Commerce,Bangalore,1908525,1606445,No,Low,500000
596,10,12,9,CleanTech,Pune,1416160,1977626,Yes,High,5000000
597,16,13,3,AgriTech,Bangalore,1899509,1540997,No,Low,500000
598,4,5,6,AI,Pune,1709234,1596800,No,Low,500000
599,9,13,8,HealthTech,Kolkata,1788815,87950,No,Low,500000
600,9,4,7,FinTech,Bangalore,1528838,1791864,Yes,High,5000000
601,5,5,4,FinTech,Bangalore,887446,211426,No,Low,500000
602,12,7,10,FinTech,Pune,1081849,1434049,Yes,High,5000000
603,18,10,2,FinTech,Delhi,749487,1442617,Yes,High,5000000
604,14,2,4,AI,Delhi,1750390,494438,No,Low,500000
605,18,12,4,AI,Pune,983218,709893,No,Low,500000
606,2,5,6,HealthTech,Hyderabad,1563894,210508,No,Low,500000
607,11,4,9,AI,Hyderabad,1150376,1597379,Yes,High,5000000
608,15,4,5,CleanTech,Pune,541931,583300,Yes,High,5000000
609,10,10,5,HealthTech,Bangalore,577448,1612579,Yes,High,5000000
610,3,13,5,EdTech,Chennai,573505,1364062,Yes,High,5000000
611,9,11,5,AgriTech,Mumbai,588467,231965,No,Low,500000
612,17,15,1,AgriTech,Mumbai,398967,2491133,Yes,High,5000000
613,5,15,2,E-Commerce,Kolkata,584705,2197879,Yes,High,5000000
614,16,0,7,EdTech,Delhi,1384228,1989112,Yes,High,5000000
615,13,4,7,HealthTech,Delhi,935152,821710,No,Low,500000
616,19,0,4,AgriTech,Kolkata,646805,195045,No,Low,500000
617,8,15,9,FinTech,Mumbai,296210,609880,Yes,High,5000000
618,5,10,3,CleanTech,Kolkata,1502669,2418466,Yes,High,5000000
619,11,8,6,HealthTech,Chennai,114864,789175,Yes,High,5000000
620,11,10,5,FinTech,Delhi,1100753,1948314,Yes,High,5000000
621,16,3,3,HealthTech,Kolkata,904713,664491,No,Low,500000
622,4,15,3,FinTech,Pune,1664091,1609389,No,Low,500000
623,15,10,8,HealthTech,Bangalore,787805,929743,Yes,High,5000000
624,13,9,7,HealthTech,Mumbai,1046012,1039093,No,Low,500000
625,8,2,7,HealthTech,Bangalore,291526,1820496,Yes,High,5000000
626,9,13,5,CleanTech,Bangalore,726064,2163797,Yes,High,5000000
627,5,2,1,AI,Bangalore,867763,377629,No,Low,500000
628,17,3,1,HealthTech,Pune,1847261,2275494,Yes,High,5000000
629,3,5,6,HealthTech,Hyderabad,1742662,515950,No,Low,500000
630,4,10,8,EdTech,Pune,1806519,792576,No,Low,500000
631,12,2,9,E-Commerce,Hyderabad,986911,1164674,Yes,High,5000000
632,10,13,10,AI,Pune,1882622,2047748,Yes,High,5000000
633,12,0,6,AgriTech,Mumbai,872902,1318256,Yes,High,5000000
634,19,15,5,FinTech,Mumbai,695155,1845380,Yes,High,5000000
635,10,14,2,E-Commerce,Bangalore,1107947,1302200,Yes,High,5000000
636,19,12,5,AgriTech,Pune,1278113,488937,No,Low,500000
637,16,5,10,CleanTech,Chennai,1961156,2235757,Yes,High,5000000
638,3,9,1,CleanTech,Kolkata,1196543,1296695,Yes,High,5000000
639,19,9,1,FinTech,Delhi,792502,2325109,Yes,High,5000000
640,3,10,1,HealthTech,Mumbai,1946056,1873008,No,Low,500000
641,14,8,8,HealthTech,Chennai,987032,46838,No,Low,500000
642,8,12,8,AI,Mumbai,1365080,2200726,Yes,High,5000000
643,7,8,1,FinTech,Kolkata,133692,1717412,Yes,High,5000000
644,3,1,9,HealthTech,Mumbai,1548816,548841,No,Low,500000
645,4,5,3,CleanTech,Hyderabad,793758,282255,No,Low,500000
646,6,8,1,FinTech,Pune,288646,572786,Yes,High,5000000
647,19,6,6,CleanTech,Bangalore,759803,1772758,Yes,High,5000000
648,10,7,4,HealthTech,Pune,751405,1599280,Yes,High,5000000
649,10,13,4,CleanTech,Pune,511418,277811,No,Low,500000
650,20,4,4,AI,Hyderabad,880314,1426144,Yes,High,5000000
651,14,1,2,AI,Hyderabad,1997095,1532909,No,Low,500000
652,4,14,7,AI,Mumbai,705960,1311313,Yes,High,5000000
653,2,15,9,AI,Pune,728484,1010742,Yes,High,5000000
654,8,4,1,EdTech,Chennai,1945092,1488872,No,Low,500000
655,11,5,1,AgriTech,Kolkata,346017,133515,No,Low,500000
656,13,3,9,AgriTech,Bangalore,1109516,1450266,Yes,High,5000000
657,18,10,4,HealthTech,Mumbai,1714254,843241,No,Low,500000
658,10,14,5,CleanTech,Mumbai,1399119,1290167,No,Low,500000
659,6,3,2,AI,Hyderabad,981980,773657,No,Low,500000
660,5,8,3,E-Commerce,Mumbai,196099,862988,Yes,High,5000000
661,19,11,9,AI,Chennai,697753,2462578,Yes,High,5000000
662,14,7,5,EdTech,Pune,1943397,1277383,No,Low,500000
663,2,4,2,AI,Pune,1069507,780522,No,Low,500000
664,2,8,2,AI,Bangalore,828307,2135485,Yes,High,5000000
665,4,3,7,CleanTech,Mumbai,1662554,1848227,Yes,High,5000000
666,17,10,2,HealthTech,Delhi,812248,1267921,Yes,High,5000000
667,20,7,5,EdTech,Hyderabad,1215490,1318328,Yes,High,5000000
668,18,4,2,AI,Delhi,1524931,177393,No,Low,500000
669,11,4,10,HealthTech,Pune,718280,1215113,Yes,High,5000000
670,18,6,7,HealthTech,Pune,572822,1124161,Yes,High,5000000
671,11,12,7,AI,Bangalore,1099241,1969786,Yes,High,5000000
672,11,10,1,AgriTech,Kolkata,806137,2252977,Yes,High,5000000
673,20,15,6,CleanTech,Mumbai,616668,2050608,Yes,High,5000000
674,18,0,8,HealthTech,Bangalore,1831708,669255,No,Low,500000
675,6,1,5,CleanTech,Delhi,689273,2258746,Yes,High,5000000
676,11,4,1,HealthTech,Delhi,1320274,2400444,Yes,High,5000000
677,3,10,4,AgriTech,Mumbai,1859625,76585,No,Low,500000
678,11,11,9,CleanTech,Pune,1716802,1904230,Yes,High,5000000
679,17,13,7,HealthTech,Bangalore,760992,483048,No,Low,500000
680,7,7,1,CleanTech,Mumbai,1834706,758962,No,Low,500000
681,4,13,2,EdTech,Mumbai,604603,1817363,Yes,High,5000000
682,12,9,5,AgriTech,Mumbai,77573,2135845,Yes,High,5000000
683,15,0,6,HealthTech,Bangalore,170545,2318829,Yes,High,5000000
684,7,8,2,CleanTech,Kolkata,686071,1987205,Yes,High,5000000
685,18,8,7,AI,Mumbai,70930,1411512,Yes,High,5000000
686,20,0,10,FinTech,Kolkata,1757088,264004,No,Low,500000
687,18,8,3,E-Commerce,Chennai,1634038,441288,No,Low,500000
688,6,7,6,FinTech,Delhi,188662,596008,Yes,High,5000000
689,11,0,9,E-Commerce,Chennai,1412395,131990,No,Low,500000
690,8,4,1,FinTech,Chennai,1367650,1521049,Yes,High,5000000
691,16,14,3,E-Commerce,Hyderabad,1896037,582440,No,Low,500000
692,16,12,1,EdTech,Kolkata,1422188,1287346,No,Low,500000
693,9,10,7,AI,Chennai,1092755,1374660,Yes,High,5000000
694,6,5,6,E-Commerce,Bangalore,1113861,531665,No,Low,500000
695,20,1,3,AI,Chennai,1905078,2026951,Yes,High,5000000
696,16,3,6,AI,Pune,1566426,1940501,Yes,High,5000000
697,19,10,5,FinTech,Kolkata,1969671,970870,No,Low,500000
698,2,3,10,CleanTech,Mumbai,1827213,1197207,No,Low,500000
699,5,7,6,EdTech,Chennai,164111,1674348,Yes,High,5000000
700,20,9,1,E-Commerce,Hyderabad,1105591,1479598,Yes,High,5000000
701,20,8,4,AI,Hyderabad,460869,934069,Yes,High,5000000
702,18,11,1,CleanTech,Pune,1634521,860729,No,Low,500000
703,7,8,7,FinTech,Bangalore,1893003,1539945,No,Low,500000
704,18,13,10,FinTech,Mumbai,380170,880720,Yes,High,5000000
705,12,14,6,EdTech,Mumbai,1834535,1702235,No,Low,500000
706,16,6,8,HealthTech,Bangalore,1388124,1129095,No,Low,500000
707,10,3,3,FinTech,Kolkata,1724236,188129,No,Low,500000
708,16,11,7,AI,Kolkata,727062,158398,No,Low,500000
709,4,1,5,E-Commerce,Bangalore,1660926,192588,No,Low,500000
710,6,12,5,FinTech,Hyderabad,355645,1764292,Yes,High,5000000
711,13,0,4,EdTech,Hyderabad,486634,2280948,Yes,High,5000000
712,19,2,9,CleanTech,Bangalore,1425624,1948099,Yes,High,5000000
713,13,0,7,FinTech,Bangalore,280082,2316274,Yes,High,5000000
714,6,5,3,CleanTech,Hyderabad,1135793,2167671,Yes,High,5000000
715,8,5,3,CleanTech,Delhi,134494,154282,Yes,High,5000000
716,2,1,4,AI,Delhi,1058331,884151,No,Low,500000
717,13,9,4,CleanTech,Pune,1775964,1425989,No,Low,500000
718,4,12,4,AI,Bangalore,1297353,1342919,Yes,High,5000000
719,18,8,1,CleanTech,Bangalore,1770392,1469821,No,Low,500000
720,8,3,3,FinTech,Bangalore,1387500,967025,No,Low,500000
721,12,11,10,HealthTech,Chennai,1530292,1903493,Yes,High,5000000
722,20,4,10,HealthTech,Mumbai,501555,1814038,Yes,High,5000000
723,8,9,7,FinTech,Chennai,1702061,1269486,No,Low,500000
724,18,5,6,EdTech,Hyderabad,245331,1796107,Yes,High,5000000
725,7,4,3,CleanTech,Delhi,1968810,875188,No,Low,500000
726,3,8,5,E-Commerce,Bangalore,1773369,636447,No,Low,500000
727,9,13,7,AgriTech,Chennai,849601,456296,No,Low,500000
728,6,11,6,HealthTech,Delhi,242143,1658138,Yes,High,5000000
729,15,11,9,FinTech,Bangalore,1927862,1935514,Yes,High,5000000
730,4,4,4,CleanTech,Bangalore,645209,71353,No,Low,500000
731,14,9,5,CleanTech,Hyderabad,1598301,2180593,Yes,High,5000000
732,10,13,6,FinTech,Mumbai,526986,1900819,Yes,High,5000000
733,6,7,7,FinTech,Hyderabad,1979294,1167379,No,Low,500000
734,19,5,6,E-Commerce,Delhi,354467,2402483,Yes,High,5000000
735,11,9,2,AgriTech,Kolkata,392381,2047598,Yes,High,5000000
736,12,6,4,FinTech,Hyderabad,956804,1466236,Yes,High,5000000
737,10,3,5,E-Commerce,Kolkata,1831854,457051,No,Low,500000
738,19,6,1,CleanTech,Hyderabad,1180426,460206,No,Low,500000
739,6,14,8,HealthTech,Pune,1714937,197683,No,Low,500000
740,11,4,6,AgriTech,Bangalore,906663,129527,No,Low,500000
741,15,3,9,AgriTech,Bangalore,1874972,347993,No,Low,500000
742,13,11,9,FinTech,Delhi,329178,1966681,Yes,High,5000000
743,14,12,2,CleanTech,Kolkata,1851616,977121,No,Low,500000
744,2,6,4,AI,Mumbai,1968744,2250848,Yes,High,5000000
745,2,4,6,E-Commerce,Pune,1190542,812099,No,Low,500000
746,2,2,5,CleanTech,Kolkata,175655,953275,Yes,High,5000000
747,16,8,1,HealthTech,Mumbai,715463,1114564,Yes,High,5000000
748,17,10,3,AI,Mumbai,1441157,181646,No,Low,500000
749,4,13,9,AgriTech,Mumbai,733738,543801,No,Low,500000
750,9,14,3,FinTech,Pune,1196663,752461,No,Low,500000
751,5,4,10,EdTech,Pune,363787,1835553,Yes,High,5000000
752,18,5,7,CleanTech,Pune,784430,1535615,Yes,High,5000000
753,11,13,4,AgriTech,Kolkata,105389,694781,Yes,High,5000000
754,2,5,4,E-Commerce,Kolkata,1196316,539185,No,Low,500000
755,9,9,9,HealthTech,Chennai,211114,2451350,Yes,High,5000000
756,8,9,5,AgriTech,Bangalore,1801798,967461,No,Low,500000
757,19,12,7,AgriTech,Delhi,1539868,173029,No,Low,500000
758,10,11,1,EdTech,Pune,207381,1822933,Yes,High,5000000
759,10,10,6,AI,Bangalore,394115,1789393,Yes,High,5000000
760,20,0,3,AgriTech,Chennai,1427864,647358,No,Low,500000
761,2,1,7,AgriTech,Pune,1013756,1652057,Yes,High,5000000
762,14,1,3,HealthTech,Bangalore,1771036,1803301,Yes,High,5000000
763,11,13,4,AgriTech,Kolkata,414366,1506870,Yes,High,5000000
764,17,11,9,CleanTech,Mumbai,92690,673823,Yes,High,5000000
765,10,10,8,AI,Delhi,277478,1062325,Yes,High,5000000
766,4,9,10,HealthTech,Bangalore,939592,637301,No,Low,500000
767,17,1,8,EdTech,Bangalore,183179,2265110,Yes,High,5000000
768,10,15,9,HealthTech,Chennai,739868,1082050,Yes,High,5000000
769,4,6,1,CleanTech,Chennai,286703,1594933,Yes,High,5000000
770,11,10,6,CleanTech,Pune,523090,2272438,Yes,High,5000000
771,20,10,8,AgriTech,Delhi,731092,2255079,Yes,High,5000000
772,6,0,8,E-Commerce,Mumbai,319324,569767,Yes,High,5000000
773,2,15,1,HealthTech,Chennai,636387,2025733,Yes,High,5000000
774,4,12,9,E-Commerce,Bangalore,197688,264293,Yes,High,5000000
